policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_normal,unmasked,normal,5017,True,180,25.28,0,1.7530101387067658,72.77777777777777,0.417930433901265
ppo_normal,unmasked,normal,5018,True,117,16.15999999999999,0,1.124583429882334,53.84615384615385,0.3802029083552987
ppo_normal,unmasked,normal,5019,True,188,26.08,0,1.8070358328195635,73.93617021276596,0.4245511190052095
ppo_normal,unmasked,normal,5020,True,112,16.479999999999983,0,1.166688027117891,50.89285714285714,0.44163415816916873
ppo_normal,unmasked,normal,5021,True,248,32.31999999999997,0,2.2255743040997733,74.19354838709677,0.41561660970881903
ppo_normal,unmasked,normal,5022,True,128,16.000000000000004,0,1.1060032837394869,53.90625,0.43042127698357663
ppo_normal,unmasked,normal,5023,True,115,15.200000000000003,0,1.0708010554914904,53.04347826086957,0.44029527286491105
ppo_normal,unmasked,normal,5024,True,189,26.880000000000006,0,1.8606691397044643,71.42857142857143,0.419584554546364
ppo_normal,unmasked,normal,5025,True,136,16.320000000000007,0,1.127942713456405,52.94117647058824,0.4008339068147669
ppo_normal,unmasked,normal,5026,True,135,16.160000000000018,0,1.116569236876139,53.333333333333336,0.44456359430315817
ppo_normal,unmasked,normal,5027,True,112,15.680000000000003,0,1.0899810948515167,54.46428571428571,0.4281322387020871
ppo_normal,unmasked,normal,5028,True,214,29.6,0,2.0376154232211126,74.29906542056075,0.4485934507542779
ppo_normal,unmasked,normal,5029,True,112,15.680000000000007,0,1.1005402362196115,55.35714285714286,0.3609115173491146
ppo_normal,unmasked,normal,5030,True,106,15.520000000000012,0,1.0928827457220944,52.83018867924528,0.4163260531335851
ppo_normal,unmasked,normal,5031,True,123,15.359999999999983,0,1.0912795807365157,50.40650406504065,0.3661706670943512
ppo_normal,unmasked,normal,5032,True,209,29.119999999999987,0,2.013956680433486,74.64114832535886,0.4459516344673399
ppo_normal,unmasked,normal,5033,True,102,15.199999999999992,0,1.0572339646837967,51.9607843137255,0.4320136866812392
ppo_normal,unmasked,normal,5034,True,197,27.520000000000003,0,1.9140864186468836,73.09644670050761,0.42313929604840317
ppo_normal,unmasked,normal,5035,True,305,40.160000000000004,0,2.7925928945864875,79.67213114754098,0.42952129824501856
ppo_normal,unmasked,normal,5036,True,127,15.999999999999982,0,1.1124757183053942,55.118110236220474,0.37188332008793634
ppo_normal,unmasked,normal,5037,True,118,16.79999999999999,0,1.16141179185147,53.38983050847458,0.4261892973099119
ppo_normal,unmasked,normal,5038,True,178,24.64,0,1.714497951167484,71.91011235955057,0.3999498426762938
ppo_normal,unmasked,normal,5039,True,109,15.680000000000001,0,1.1039265905762239,52.293577981651374,0.3945151610822688
ppo_normal,unmasked,normal,5040,True,231,32.16000000000001,0,2.239983249354191,74.89177489177489,0.4376468862896111
