policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_robust,odor_blind,normal,4032,False,600,14.399999999999995,0,3.5486592169031703,0.0,11.916840404919997
ppo_robust,odor_blind,normal,4033,True,365,56.63999999999996,0,3.8952438089885972,26.301369863013697,0.4041704690913803
ppo_robust,odor_blind,normal,4034,True,499,76.63999999999999,0,5.284973107382069,27.655310621242485,0.4309452113370023
ppo_robust,odor_blind,normal,4035,True,141,21.919999999999998,0,1.5239456881218443,13.47517730496454,0.4135818836881767
ppo_robust,odor_blind,normal,4036,False,600,23.519999999999968,0,5.8397804979364745,0.0,11.75157628448466
ppo_robust,odor_blind,normal,4037,False,600,5.600000000000001,0,1.161070115862064,0.0,11.284693650237658
ppo_robust,odor_blind,normal,4038,False,600,91.67999999999998,0,7.421490902314737,25.833333333333336,2.577886863433092
ppo_robust,odor_blind,normal,4039,True,138,21.439999999999998,0,1.484940014550032,10.869565217391305,0.4481625201844616
ppo_robust,odor_blind,normal,4040,True,549,84.47999999999999,0,5.853368249386843,25.318761384335154,0.40058385531479274
ppo_robust,odor_blind,normal,4041,True,278,42.719999999999985,0,2.958447540916249,28.41726618705036,0.43682380218568834
ppo_robust,odor_blind,normal,4042,True,189,28.799999999999997,0,2.0018254500260353,23.809523809523807,0.3933869674942499
ppo_robust,odor_blind,normal,4043,True,137,21.60000000000001,0,1.4830097388715286,15.328467153284672,0.43812164891590843
ppo_robust,odor_blind,normal,4044,False,600,23.680000000000007,0,6.050375309727645,0.0,11.871470192619435
ppo_robust,odor_blind,normal,4045,False,600,7.359999999999994,0,2.0434738601607516,0.0,11.837197902286237
ppo_robust,odor_blind,normal,4046,False,600,5.119999999999997,0,1.1901518164625975,0.0,11.806439347722051
ppo_robust,odor_blind,normal,4047,False,600,90.71999999999997,0,6.383607385924754,39.33333333333333,3.8949975482217627
ppo_robust,odor_blind,normal,4048,True,136,21.60000000000001,0,1.4877888097836773,16.176470588235293,0.4301233829758063
ppo_robust,odor_blind,normal,4049,False,600,90.71999999999997,0,9.76896340960694,34.0,5.2494888456524516
